Gene	gamma
GB47499	0.694536197
GB47391	-0.337126772
GB47500	0.29263753
GB47390	0.14271633
GB47389	-0.230480958
GB47502	-0.240317959
GB47387	1.708921882
GB47386	-0.383544827
GB47385	0.708300542
GB47384	-0.427791639
GB47503	0.887716133
GB47383	-0.043160992
GB47504	0.973619595
GB47381	0.235223392
GB47505	0.224531434
GB47506	-0.721854857
GB47380	0.09120703
GB47507	-0.028073694
GB47508	0.123085922
GB47379	0.388992646
GB47378	0.525010565
GB47510	0.022539923
GB47377	-0.095868577
GB47512	0.742710453
GB47513	-0.489254859
GB47514	0.363903243
GB47515	0.219897389
GB47375	-0.606281042
GB47374	-0.730943142
GB47516	1.890452285
GB47517	1.703447615
GB47518	0.51731763
GB47373	0.262962318
GB47372	0.580424467
GB47371	0.09120703
GB47519	-0.045671707
GB47370	1.654920021
GB47369	1.009593477
GB45788	-0.124816502
GB45787	-0.617027694
GB45786	-1.088366435
GB45785	0.558523879
GB45784	-0.23349398
GB45791	0.500241204
GB55287	-0.757850195
GB55286	-0.323886868
GB55285	1.118900605
GB55288	0.000960017
GB55291	0.200614712
GB55292	1.096119622
GB55293	-0.127837751
GB55294	-0.879288363
GB55295	0.566653668
GB55283	-0.169855679
GB55296	-0.088624277
GB55282	-0.954517695
GB55297	0.020808851
GB55281	-0.714388413
GB55280	0.373575816
GB55279	0.079521939
GB55278	-0.134075177
GB55277	0.136049771
GB55299	-0.024954341
GB55276	-0.139277415
GB55301	-0.298252106
GB55302	0.749445371
GB55303	-0.404624197
GB55275	0.643123826
GB55274	0.220744044
GB55304	1.683931006
GB55272	1.307282429
GB55269	-0.128876039
GB55268	0.060918742
GB55306	0.789411302
GB55265	0.539716852
GB55264	0.090319317
GB55263	0.839725162
GB55307	0.816943049
GB55262	0.75168205
GB53886	0.296834377
GB53887	0.67505343
GB53888	1.474069598
GB53885	0.535335512
GB52130	-0.082228361
GB52129	0.134218949
GB52128	0.258177859
GB52131	0.226401241
GB52127	1.304143815
GB52132	-0.369524309
GB52126	-0.350269287
GB52125	0.014078454
GB52133	-0.426677503
GB52134	0.726358057
GB46464	-0.441313258
GB46462	-0.478296038
GB46465	-0.520723646
GB46461	0.259307262
GB46460	-0.312665984
GB46466	-0.482048965
GB46459	-0.459543913
GB46467	0.139677054
GB46458	-0.135998118
GB46468	0.628987027
GB46469	0.045212268
GB46457	-0.459217414
GB46470	0.189183082
GB46471	0.10401985
GB46472	0.523952218
GB46456	0.194527802
GB46455	-1.051810956
GB46474	-0.228388255
GB46453	0.27651119
GB46452	-0.470561186
GB46475	-0.376093634
GB46450	0.037489442
GB46476	-0.549808672
GB46477	-0.484925011
GB46449	0.127126892
GB46478	-0.732805234
GB46448	0.479803406
GB46447	0.415778816
GB46479	-0.331134092
GB46480	1.677280201
GB46481	-0.440544846
GB46482	-0.547203707
GB46484	-0.348203761
GB46485	0.077180484
GB46487	-0.059612664
GB46444	0.756575394
GB46489	-0.547699202
GB46490	-0.240120047
GB46443	-0.374413903
GB46492	-0.304314807
GB46493	-0.807224513
GB46441	-0.069637347
GB46494	-0.61735248
GB46440	0.311192406
GB46439	0.272490282
GB46438	0.270274732
GB46437	-0.348703773
GB46436	0.544533517
GB46435	-0.548686261
GB46434	0.006326922
GB46433	-0.056250293
GB46495	-0.451342639
GB46496	0.070401971
GB46431	0.092247109
GB46430	-0.298861188
GB46429	0.346826036
GB46428	-0.356548514
GB46427	1.105834973
GB46498	0.110495133
GB46500	0.353569567
GB46426	0.085146547
GB46501	-0.326053077
GB46502	-0.311737291
GB46425	-0.876610784
GB46423	0.062945288
GB46503	0.181767646
GB46422	0.099037621
GB46421	0.004593546
GB46504	0.644349009
GB46505	1.300426441
GB46506	1.327796016
GB46507	-0.074380788
GB46508	0.321431068
GB46509	-0.548959605
GB46510	-0.623276585
GB46420	-0.025599519
GB46511	-0.294567276
GB46512	0.586313187
GB46419	0.016661706
GB46418	-0.43386795
GB46513	0.87467553
GB46514	1.031278785
GB46515	-0.142432873
GB46516	-0.19241946
GB46517	-0.435000821
GB46518	-0.871505565
GB46417	0.123161023
GB46416	-0.773114287
GB46415	0.532599427
GB46414	1.244587322
GB46519	0.734121244
GB46413	0.752245507
GB46412	0.578751497
GB46410	0.509850079
GB46409	-0.417549275
GB46408	0.021478443
GB46520	-0.527708827
GB46521	-0.557066902
GB46523	-0.176249941
GB46524	1.092790329
GB46525	-1.174384776
GB46526	0.563022825
GB46404	0.068636944
GB46527	-0.465512671
GB46528	0.533555335
GB46529	0.146417001
GB46403	1.593363781
GB44763	-0.38093547
GB44762	-0.580016463
GB44764	-0.521008363
GB44761	-0.267006363
GB44760	0.336117582
GB44765	0.1015909
GB44759	-0.399460273
GB44766	0.48501686
GB44758	0.506923181
GB44768	-0.209893586
GB44769	-0.114955994
GB44757	-0.56378081
GB44756	-0.207186392
GB44755	-0.34298894
GB44770	-0.105935233
GB44754	0.010340612
GB44753	0.207329568
GB44771	-0.527641311
GB44772	-0.154780373
GB44751	0.540477024
GB44749	0.092314634
GB44747	-0.961120304
GB44746	-0.539542126
GB44745	0.055181027
GB44773	-0.599551347
GB44744	0.077935652
GB44774	0.577814199
GB44775	-0.140699719
GB44776	-0.002795449
GB44777	-0.539641087
GB44743	-0.350012788
GB44779	-1.140462047
GB44742	0.008802128
GB44780	-0.341693465
GB44781	-0.248170497
GB44782	-0.106894612
GB44783	0.116623159
GB44740	0.252645192
GB44785	-0.919794616
GB44739	0.118610931
GB44786	0.102201892
GB44738	-0.669056702
GB44787	-0.140500621
GB44735	0.704542107
GB44789	-0.394791757
GB44734	-0.044936839
GB44791	1.463840547
GB44732	-0.585889981
GB44792	-0.322080135
GB44731	-0.431825567
GB44793	0.203430969
GB44730	-0.90266256
GB44728	-1.136664596
GB44795	-0.559229361
GB44796	0.717735629
GB44797	0.231499008
GB44727	-0.189427959
GB44798	0.027873128
GB44726	0.355160374
GB44799	1.738153663
GB44725	-0.346201233
GB44800	0.18262518
GB44802	-0.624394862
GB44723	0.319858919
GB44803	-1.06858798
GB44722	-0.188664324
GB44721	-0.23699332
GB44804	1.640293122
GB44805	0.482143075
GB44808	0.404193142
GB44718	-0.039485971
GB44810	0.711679842
GB44811	0.158792869
GB44812	-0.615048975
GB43365	0.628993144
GB43366	2.107663449
GB43367	0.593130773
GB43368	-0.685431237
GB43362	0.962762395
GB43360	1.926218003
GB43359	0.340055898
GB43358	1.084811732
GB43369	0.222359934
GB55875	0.729862928
GB55877	0.821633216
GB55881	0.866729876
GB55882	-0.242542512
GB55885	0.111522159
GB55873	-0.225523866
GB55872	-0.402888086
GB55887	0.078472011
GB55871	-0.555991119
GB55888	0.298821138
GB55889	1.153115371
GB55870	-0.087062025
GB49511	1.307935834
GB49512	-0.506705363
GB49513	-0.094323025
GB44385	0.779636806
GB44384	-0.274336143
GB44383	0.107756072
GB44381	-0.028431973
GB44380	-0.210236374
GB44379	-0.202913825
GB44378	-0.172872427
GB44377	-0.294967503
GB44386	0.051693127
GB44387	1.018964547
GB44388	0.178170663
GB46391	-0.187757516
GB46389	0.129378121
GB46388	0.596223608
GB46394	-0.054038717
GB46395	3.405877587
GB46397	-0.021615915
GB46398	1.494242312
GB46387	0.229675851
GB46386	0.031385639
GB46399	-0.322515814
GB46385	0.365811892
GB46372	-0.077432352
GB46373	-0.897550565
GB46371	0.265956338
GB46374	-0.616349871
GB46370	0.427498241
GB46375	-0.394634929
GB46369	-0.606037905
GB46376	-0.194053113
GB46368	0.99085672
GB46367	0.067450411
GB46366	0.194468073
GB46365	0.857478332
GB46363	0.130828018
GB46377	-0.297093446
GB46362	0.09311539
GB46378	-0.58965993
GB46361	-0.052981653
GB46360	1.674718122
GB46381	-0.386411926
GB46383	-0.229196984
GB42942	0.236399353
GB42943	-0.445817831
GB42941	0.090653389
GB42944	-0.335402906
GB42940	0.021760028
GB42945	-0.046802476
GB42939	-0.681303088
GB42946	-0.625714296
GB42947	-0.103771197
GB42936	0.292158489
GB42948	-0.02295856
GB53593	0.759754656
GB53595	0.458642839
GB53596	1.314414552
GB53597	-0.342759634
GB53592	0.300594438
GB53591	0.312738641
GB53598	-0.1068557
GB53590	-0.499802974
GB53589	0.217311686
GB53588	-0.310719615
GB53599	-0.261837899
GB53600	0.294135867
GB48723	-0.191715959
GB48722	0.307852301
GB48725	1.264577272
GB48727	0.886474057
GB48721	-0.249107682
GB48720	0.403882647
GB51234	0.1787859
GB51235	-1.13661136
GB51233	-0.352128954
GB51232	-0.105880707
GB51231	0.343478536
GB51230	-0.786269036
GB42256	-0.216338545
GB42257	0.874583394
GB52330	0.302654757
GB52331	0.442181732
GB52329	-0.362350291
GB52334	0.263776291
GB47916	-0.377956678
GB47917	0.095738692
GB47915	-0.194373135
GB47918	0.992263917
GB47914	-0.154455957
GB56030	-0.220593762
GB56032	0.031004048
GB56033	-0.783909027
GB56029	0.716134552
GB56034	0.527159552
GB56028	-0.418931593
GB56035	-0.259944691
GB56027	-0.332931586
GB56026	0.498004777
GB56036	-0.492504174
GB56025	-0.426487041
GB43335	0.235403963
GB43334	-0.064301564
GB43336	0.132386473
GB43337	0.322558237
GB43338	-0.195532854
GB43332	0.43859513
GB42318	0.301087201
GB42319	-0.684496377
GB42317	-0.389184681
GB42320	0.253766173
GB42321	-0.439174075
GB42316	0.002846873
GB42315	-0.369889649
GB42323	-0.159204283
GB42314	0.685194202
GB42313	0.78040751
GB42312	0.180733668
GB42324	-0.068087878
GB42311	0.2269844
GB42310	0.036791019
GB42309	0.252671207
GB42307	0.204797673
GB42326	0.326360694
GB42327	-0.026750506
GB42328	-0.298792073
GB42306	1.115799111
GB42329	-0.472731162
GB42330	0.21688481
GB42331	0.487386273
GB42332	-0.311032615
GB42305	0.524999957
GB42333	-0.415762978
GB42334	-0.228824718
GB42304	0.282838494
GB42335	1.143042172
GB42303	-0.74826252
GB42302	0.6320886
GB42301	0.265990366
GB42300	-0.025470158
GB42337	0.267002225
GB42338	1.138468222
GB42299	-0.627331164
GB42339	0.543411748
GB42298	-0.298213737
GB42297	-0.512996523
GB42296	0.340560943
GB42295	-0.312650666
GB42292	-0.389703852
GB42342	-0.384945261
GB42290	0.566673041
GB42287	0.366486533
GB53945	-0.535903603
GB53946	0.298761686
GB53944	-0.107228001
GB53947	0.167517098
GB53948	-0.683346014
GB53943	-0.200375608
GB53949	-1.061034637
GB53950	-0.419086047
GB53951	-0.926082869
GB53942	0.056990829
GB53952	0.476645737
GB53941	0.640209762
GB53953	-0.199489733
GB53939	-0.165139616
GB53954	-0.556981491
GB53938	-0.243338802
GB53937	1.314968387
GB53955	-0.436186943
GB53956	-0.556670533
GB53936	-0.857200314
GB53957	-0.575312893
GB53934	-0.166552382
GB53933	0.24802734
GB53958	-0.140778358
GB53932	-0.096309274
GB53959	-0.219602454
GB53960	0.517355963
GB53962	0.200759083
GB53963	1.001356192
GB53931	1.242863567
GB53964	-0.814733935
GB53930	1.213600338
GB53929	0.141934953
GB53927	0.519504747
GB53926	-0.002110004
GB53925	1.845505779
GB53923	-0.433668434
GB53965	0.425155977
GB53921	0.815528836
GB53920	-0.459628887
GB53966	0.896158801
GB53919	-0.149253109
GB53967	0.366178593
GB53968	0.009954943
GB53970	0.162632334
GB53971	-0.137314818
GB53972	0.094223833
GB53918	0.142505126
GB53973	-0.233316203
GB53917	-0.105759386
GB53974	-0.634491555
GB53916	-0.184392935
GB53975	-0.173199622
GB53915	2.42385192
GB53914	0.280668384
GB53976	-0.618572657
GB53912	0.199381123
GB53977	-0.944744087
GB53911	1.005797801
GB53910	0.103523892
GB53909	0.347307187
GB53978	0.729289941
GB53979	0.879225294
GB53908	-0.247334078
GB42096	-0.322362679
GB42097	0.309119902
GB42093	-0.912892414
GB42091	-0.164269874
GB42090	0.478180248
GB43657	-0.735345338
GB43658	-0.365013693
GB43660	-0.155816045
GB43655	-0.348533841
GB43662	2.661688989
GB43654	-0.048922092
GB43663	-0.827528627
GB43665	0.112657835
GB43666	-1.023017745
GB55191	-0.815229894
GB55190	1.096518604
GB55189	0.698433075
GB55187	0.970292816
GB55192	-0.207879885
GB55186	0.394957554
GB55193	-0.398861965
GB55185	0.381210785
GB55184	0.072888364
GB55183	-0.043484475
GB55196	-0.513019861
GB55197	-0.512012284
GB55181	-0.577506479
GB55180	-0.302208624
GB55198	0.529095422
GB55179	-0.50771128
GB55199	-0.757544231
GB55178	-0.075877767
GB55177	-0.562296658
GB55200	-0.917935783
GB55175	-0.533540464
GB55174	-0.305391387
GB55172	-0.265576059
GB55171	0.516022246
GB55201	-0.206353059
GB55202	0.418476221
GB55203	1.04243848
GB55204	0.72837175
GB55205	3.53343975
GB55206	2.080056844
GB55207	-0.350016128
GB55208	0.460187899
GB55209	0.202009245
GB55210	-1.047846792
GB55211	0.233312472
GB55212	1.205586847
GB55213	2.470725906
GB55214	-0.411206531
GB55215	0.790063948
GB55216	1.545683072
GB55217	0.06750563
GB55219	1.338118398
GB55170	-0.315726434
GB55168	0.414435368
GB55220	0.645750772
GB55166	0.269320803
GB55165	-0.336345425
GB55164	0.269567142
GB55163	0.81987401
GB55162	-0.118598137
GB55161	-0.297671889
GB55222	-0.464985542
GB55160	-0.472668368
GB55223	0.182428768
GB55158	-0.636468364
GB55156	-0.621607555
GB55224	-0.571392387
GB55155	-0.197928319
GB55225	2.630356608
GB55154	-0.873395507
GB55227	-0.163170783
GB55228	0.312885936
GB55153	0.264720181
GB55229	-0.713586548
GB55230	0.349999743
GB55231	1.207214309
GB55151	-0.341631492
GB55150	1.237541742
GB55149	1.29580434
GB55148	-0.003218058
GB55147	0.143099662
GB55232	0.87894048
GB55146	-0.694449498
GB55145	-0.609136691
GB55233	-0.692520575
GB55144	-0.104305015
GB55143	3.062276607
GB55235	0.134258641
GB55142	0.344126483
GB55237	1.399002449
GB55239	0.492025848
GB55240	0.87858406
GB55241	-0.123299897
GB55242	1.221402689
GB55139	0.28889503
GB55244	0.719292781
GB55246	0.293641147
GB55247	0.682098904
GB55248	-0.752783507
GB55136	-0.764696273
GB55250	0.001201187
GB55251	0.213549442
GB49666	-0.086857403
GB49664	0.347653655
GB49668	-0.349307914
GB49669	-0.343612719
GB49670	-0.139374343
GB49672	1.413414788
GB49663	-0.476277765
GB52238	0.813492877
GB52237	0.16471722
GB52239	-0.273708255
GB52236	0.262870034
GB52235	-0.085011282
GB43963	0.523388364
GB43964	-0.102079042
GB43960	-0.112770778
GB43965	-0.072471943
GB43958	0.166609246
GB43957	0.01806307
GB43956	-0.555185817
GB43955	0.888388623
GB43954	0.335731842
GB43968	0.476666061
GB43953	-0.122877147
GB43969	-0.827662238
GB43952	-0.063970659
GB43951	0.717539912
GB43949	0.575660907
GB43971	0.02810172
GB43948	-0.484323362
GB43972	0.43785839
GB43974	-0.611723982
GB43975	-0.762932008
GB43976	-0.21405813
GB43947	-0.519436832
GB43978	0.06054952
GB43980	-0.777275128
GB43945	-0.450520094
GB43982	-0.731792458
GB43944	-0.262364089
GB43983	0.298017609
GB43942	0.079473946
GB43984	0.127589793
GB43941	0.213058749
GB43986	-0.028647006
GB43938	0.783086621
GB43937	-0.493940188
GB43936	0.776684806
GB43989	0.401664559
GB43935	0.877541603
GB43934	0.424460387
GB43990	-0.130308709
GB43991	-0.078388728
GB46633	-0.724702153
GB46631	0.017724765
GB46630	0.632070121
GB46634	0.383059628
GB46629	1.045091728
GB46635	0.922623767
GB46628	0.277113336
GB46636	0.151127704
GB46627	0.726188663
GB46626	0.494578589
GB46625	-0.03900658
GB46637	1.291047045
GB46623	1.651611056
GB46638	0.199502388
GB46621	-0.085720067
GB46639	0.170176205
GB46620	-0.497847953
GB46640	0.740155041
GB46641	-0.118955346
GB46619	-0.350478435
GB46642	-0.661664625
GB46643	-0.44306836
GB46644	-0.019255355
GB46618	0.341170695
GB46617	-0.002889968
GB46616	0.123941518
GB46645	-0.677129282
GB46615	0.021374972
GB46614	0.545364918
GB46646	0.747061358
GB46647	0.788940799
GB46648	0.392668944
GB46613	-0.082118397
GB46612	0.907455843
GB46610	-0.133288504
GB46609	-0.125873398
GB46650	-0.349099991
GB46651	0.021945684
GB46606	0.184380652
GB46652	-0.293958998
GB46653	-0.911721926
GB46605	-0.354473529
GB46604	-0.028993349
GB46603	-0.264940126
GB46654	-0.338678356
GB46602	-0.282727157
GB46655	-0.374696374
GB46656	-0.173086127
GB46601	0.809419002
GB46599	0.051239134
GB46598	-0.844028181
GB46657	-0.095416292
GB46597	0.708110349
GB46661	0.885033132
GB46662	-0.148426726
GB46663	0.021687315
GB46596	-0.362783734
GB47333	-0.091484762
GB47334	-0.346710594
GB47335	0.142487499
GB47332	0.22461722
GB47336	-0.415450304
GB47337	-0.079099418
GB47338	-0.58087948
GB47339	-0.676438742
GB47340	0.513095814
GB47341	0.759444954
GB47331	-0.332817503
GB47330	-0.35285852
GB47342	-0.115455585
GB47329	-0.324462615
GB47343	0.375026126
GB47344	0.468359046
GB47328	0.046254725
GB47345	-0.241841915
GB47346	-0.37848989
GB47327	0.463448066
GB47326	0.576960931
GB47347	-0.129111669
GB47324	0.425968954
GB47348	-0.313988579
GB47349	0.683447774
GB47322	-0.987501614
GB47350	-0.565202907
GB47321	0.229696045
GB47320	0.12499696
GB47351	0.225088416
GB47319	-0.066815789
GB47352	-0.039969436
GB47318	0.546505663
GB47354	0.692252769
GB48778	-0.419748165
GB48777	-0.585794688
GB48780	-0.078515388
GB48776	-0.105798925
GB48781	0.198777417
GB48782	-0.480405526
GB48775	-0.309163911
GB48772	0.104720406
GB48771	0.598204697
GB48770	0.683547856
GB48783	-0.517056421
GB48784	-0.361825436
GB48785	-0.12413875
GB48786	0.009661103
GB48787	0.621745155
GB48788	0.282799361
GB48789	0.891339954
GB48769	-0.565160038
GB48768	0.815340507
GB48765	0.954393274
GB48790	1.564907308
GB48791	0.610894147
GB48764	0.456966339
GB48763	0.834026083
GB48761	0.164531831
GB48760	-0.046496638
GB48792	-0.649905577
GB48793	0.453597588
GB48758	-0.967393977
GB48794	1.354663361
GB48795	0.309963581
GB48755	-0.4205754
GB48754	-0.178442437
GB48753	0.115052903
GB48752	-0.273777448
GB48796	-0.479502156
GB48750	-0.004253626
GB48797	-0.38448618
GB48749	-0.377400707
GB48798	-0.004296568
GB48799	0.624817907
GB48802	-0.407434103
GB48803	0.179602005
GB48804	-0.8086574
GB48805	0.329668206
GB48806	0.748675043
GB48807	-0.120020662
GB48748	-0.067687137
GB48809	0.268379269
GB48746	-0.377298562
GB48810	0.403479631
GB48811	-0.444031481
GB48812	-0.360006368
GB48745	0.776143813
GB48813	0.596238911
GB48743	2.126759555
GB48742	1.106525288
GB48815	0.574403986
GB48741	0.160787767
GB48816	-0.17592409
GB51029	-0.396439562
GB51019	-0.034867109
GB51030	-0.406497579
GB51016	-0.173896365
GB51031	0.055444206
GB51015	-0.889293275
GB51014	-0.087913044
GB51032	-0.450798724
GB51033	0.752090086
GB51013	0.920823587
GB51012	0.189970197
GB51011	-0.322993076
GB51034	0.412882218
GB51035	-0.345405325
GB51009	-0.070098918
GB51036	-0.71785116
GB51037	-0.334949874
GB51008	-0.489254506
GB51040	0.488662989
GB51041	0.91582631
GB51005	-0.937437807
GB51004	-0.20964053
GB51042	-0.938046343
GB51043	0.224985266
GB51003	1.357815434
GB51002	-0.307336263
GB51044	-0.211301937
GB51001	1.304482345
GB51000	0.411940927
GB51045	0.208605536
GB50998	-0.797736694
GB51046	-0.159017849
GB50997	-0.028981752
GB50996	-0.051061336
GB50995	-0.467450426
GB51047	-0.337144226
GB51048	0.914008262
GB50994	-0.296232209
GB51050	0.929719615
GB51051	-0.267548938
GB51052	0.099024029
GB51055	-0.524364848
GB50993	0.362561832
GB51057	0.558491013
GB51058	-0.193428234
GB51059	-0.584220211
GB51060	0.107619984
GB50990	-0.207977988
GB51062	-0.86143172
GB51063	1.07778997
GB50988	2.216163725
GB50987	-0.356532072
GB50986	1.310261541
GB50985	-0.032771349
GB51064	-0.037643961
GB50984	-0.173221461
GB51065	-0.357592903
GB51066	-0.548060056
GB50981	0.662818805
GB50980	-0.289533886
GB51067	-0.677886244
GB50979	0.074941847
GB51068	-0.178549315
GB50978	-0.499325748
GB51069	-0.33678984
GB51070	0.232910942
GB51071	-0.772061091
GB51072	-0.228893751
